dataset,sample,payload,attack,mode_used,accuracy,encode_time,decode_time,total_time
DeskGPT,45,2048,jpeg90,robust,1.0,2.3006,2.2666,4.5672
DeskGPT,45,2048,jpeg70,robust,1.0,2.3006,2.267,4.5677
DeskGPT,45,2048,jpeg50,robust,1.0,2.3006,2.269,4.5697
DeskGPT,45,2048,resize0.5,robust,1.0,2.3006,2.2718,4.5724
DeskGPT,45,2048,resize0.75,robust,1.0,2.3006,2.2644,4.565
DeskGPT,45,2048,resize1.25,robust,1.0,2.3006,2.2656,4.5662
DeskGPT,45,2048,resize1.5,robust,1.0,2.3006,2.2652,4.5659
DeskGPT,45,2048,gnoise01,robust,1.0,2.3006,2.2655,4.5661
DeskGPT,45,2048,gnoise05,robust,1.0,2.3006,2.2715,4.5722
DeskGPT,45,2048,gnoise10,robust,0.885742,2.3006,2.2691,4.5697
DeskGPT,45,2048,gblur3,robust,1.0,2.3006,2.2662,4.5668
DeskGPT,45,2048,gblur5,robust,1.0,2.3006,2.2687,4.5693
DeskGPT,45,2048,gblur7,robust,0.902344,2.3006,2.2698,4.5704
DeskGPT,45,2048,mblur3,robust,1.0,2.3006,2.2673,4.5679
DeskGPT,45,2048,mblur5,robust,1.0,2.3006,2.2741,4.5747
DeskGPT,45,2048,mblur7,robust,0.913574,2.3006,2.2676,4.5682
DeskGPT,46,2048,clean,robust,1.0,2.2931,2.27,4.5631
DeskGPT,46,2048,png,robust,1.0,2.2931,2.2668,4.5599
DeskGPT,46,2048,jpeg90,robust,1.0,2.2931,2.2683,4.5614
DeskGPT,46,2048,jpeg70,robust,1.0,2.2931,2.2767,4.5698
DeskGPT,46,2048,jpeg50,robust,1.0,2.2931,2.2671,4.5602
DeskGPT,46,2048,resize0.5,robust,1.0,2.2931,2.2657,4.5588
DeskGPT,46,2048,resize0.75,robust,1.0,2.2931,2.2654,4.5585
DeskGPT,46,2048,resize1.25,robust,1.0,2.2931,2.2643,4.5574
DeskGPT,46,2048,resize1.5,robust,1.0,2.2931,2.2685,4.5616
DeskGPT,46,2048,gnoise01,robust,1.0,2.2931,2.2693,4.5625
DeskGPT,46,2048,gnoise05,robust,1.0,2.2931,2.2711,4.5642
DeskGPT,46,2048,gnoise10,robust,0.915527,2.2931,2.2637,4.5568
DeskGPT,46,2048,gblur3,robust,1.0,2.2931,2.2651,4.5582
DeskGPT,46,2048,gblur5,robust,0.923828,2.2931,2.2694,4.5625
DeskGPT,46,2048,gblur7,robust,0.882812,2.2931,2.2729,4.566
DeskGPT,46,2048,mblur3,robust,1.0,2.2931,2.2699,4.563
DeskGPT,46,2048,mblur5,robust,0.923828,2.2931,2.2673,4.5604
DeskGPT,46,2048,mblur7,robust,0.895508,2.2931,2.2661,4.5592
DeskGPT,47,2048,clean,robust,1.0,2.2939,2.2679,4.5617
DeskGPT,47,2048,png,robust,1.0,2.2939,2.2749,4.5688
DeskGPT,47,2048,jpeg90,robust,1.0,2.2939,2.2736,4.5674
DeskGPT,47,2048,jpeg70,robust,0.933594,2.2939,2.2702,4.5641
DeskGPT,47,2048,jpeg50,robust,0.909668,2.2939,2.2667,4.5606
DeskGPT,47,2048,resize0.5,robust,1.0,2.2939,2.2701,4.564
DeskGPT,47,2048,resize0.75,robust,1.0,2.2939,2.2745,4.5683
DeskGPT,47,2048,resize1.25,robust,1.0,2.2939,2.2794,4.5732
DeskGPT,47,2048,resize1.5,robust,1.0,2.2939,2.2707,4.5646
DeskGPT,47,2048,gnoise01,robust,1.0,2.2939,2.2776,4.5714
DeskGPT,47,2048,gnoise05,robust,0.852051,2.2939,2.2697,4.5636
DeskGPT,47,2048,gnoise10,robust,0.756836,2.2939,2.2772,4.571
DeskGPT,47,2048,gblur3,robust,1.0,2.2939,2.2783,4.5722
DeskGPT,47,2048,gblur5,robust,0.912598,2.2939,2.2716,4.5655
DeskGPT,47,2048,gblur7,robust,0.85498,2.2939,2.2671,4.5609
DeskGPT,47,2048,mblur3,robust,1.0,2.2939,2.2695,4.5634
DeskGPT,47,2048,mblur5,robust,0.913574,2.2939,2.2678,4.5617
DeskGPT,47,2048,mblur7,robust,0.856934,2.2939,2.278,4.5719
DeskGPT,48,2048,clean,robust,1.0,2.2925,2.2718,4.5642
DeskGPT,48,2048,png,robust,1.0,2.2925,2.2665,4.559
DeskGPT,48,2048,jpeg90,robust,1.0,2.2925,2.272,4.5645
DeskGPT,48,2048,jpeg70,robust,1.0,2.2925,2.27,4.5625
DeskGPT,48,2048,jpeg50,robust,1.0,2.2925,2.2692,4.5616
DeskGPT,48,2048,resize0.5,robust,1.0,2.2925,2.2872,4.5797
DeskGPT,48,2048,resize0.75,robust,1.0,2.2925,2.2702,4.5627
DeskGPT,48,2048,resize1.25,robust,1.0,2.2925,2.2666,4.5591
DeskGPT,48,2048,resize1.5,robust,1.0,2.2925,2.2714,4.5638
DeskGPT,48,2048,gnoise01,robust,1.0,2.2925,2.2679,4.5604
DeskGPT,48,2048,gnoise05,robust,1.0,2.2925,2.2768,4.5693
DeskGPT,48,2048,gnoise10,robust,0.918457,2.2925,2.2699,4.5623
DeskGPT,48,2048,gblur3,robust,1.0,2.2925,2.2659,4.5584
DeskGPT,48,2048,gblur5,robust,1.0,2.2925,2.2673,4.5597
DeskGPT,48,2048,gblur7,robust,0.885254,2.2925,2.2669,4.5593
DeskGPT,48,2048,mblur3,robust,1.0,2.2925,2.2688,4.5612
DeskGPT,48,2048,mblur5,robust,1.0,2.2925,2.2809,4.5733
DeskGPT,48,2048,mblur7,robust,0.918457,2.2925,2.2708,4.5633
DeskGPT,49,2048,clean,robust,1.0,2.2934,2.2753,4.5687
DeskGPT,49,2048,png,robust,1.0,2.2934,2.2717,4.5652
DeskGPT,49,2048,jpeg90,robust,1.0,2.2934,2.2661,4.5596
DeskGPT,49,2048,jpeg70,robust,1.0,2.2934,2.2774,4.5709
DeskGPT,49,2048,jpeg50,robust,1.0,2.2934,2.2655,4.5589
DeskGPT,49,2048,resize0.5,robust,1.0,2.2934,2.2654,4.5588
DeskGPT,49,2048,resize0.75,robust,1.0,2.2934,2.2671,4.5605
DeskGPT,49,2048,resize1.25,robust,1.0,2.2934,2.2662,4.5596
DeskGPT,49,2048,resize1.5,robust,1.0,2.2934,2.2711,4.5645
DeskGPT,49,2048,gnoise01,robust,1.0,2.2934,2.2737,4.5672
DeskGPT,49,2048,gnoise05,robust,1.0,2.2934,2.2667,4.5602
DeskGPT,49,2048,gnoise10,robust,1.0,2.2934,2.2711,4.5645
DeskGPT,49,2048,gblur3,robust,1.0,2.2934,2.267,4.5605
DeskGPT,49,2048,gblur5,robust,1.0,2.2934,2.2713,4.5647
DeskGPT,49,2048,gblur7,robust,0.912598,2.2934,2.2773,4.5707
DeskGPT,49,2048,mblur3,robust,1.0,2.2934,2.2739,4.5673
DeskGPT,49,2048,mblur5,robust,1.0,2.2934,2.2694,4.5628
DeskGPT,49,2048,mblur7,robust,0.922363,2.2934,2.266,4.5594
DeskGPT,50,2048,clean,robust,1.0,2.2977,2.2682,4.5659
DeskGPT,50,2048,png,robust,1.0,2.2977,2.2713,4.569
DeskGPT,50,2048,jpeg90,robust,0.923828,2.2977,2.2691,4.5667
DeskGPT,50,2048,jpeg70,robust,0.861328,2.2977,2.2649,4.5626
DeskGPT,50,2048,jpeg50,robust,0.815918,2.2977,2.2668,4.5644
DeskGPT,50,2048,resize0.5,robust,0.920898,2.2977,2.2668,4.5644
DeskGPT,50,2048,resize0.75,robust,1.0,2.2977,2.2711,4.5687
DeskGPT,50,2048,resize1.25,robust,1.0,2.2977,2.278,4.5757
DeskGPT,50,2048,resize1.5,robust,1.0,2.2977,2.276,4.5737
DeskGPT,50,2048,gnoise01,robust,0.919434,2.2977,2.2691,4.5667
DeskGPT,50,2048,gnoise05,robust,0.757324,2.2977,2.2651,4.5628
DeskGPT,50,2048,gnoise10,robust,0.657227,2.2977,2.2695,4.5672
DeskGPT,50,2048,gblur3,robust,1.0,2.2977,2.2823,4.58
DeskGPT,50,2048,gblur5,robust,0.878418,2.2977,2.2715,4.5691
DeskGPT,50,2048,gblur7,robust,0.819824,2.2977,2.2703,4.5679
DeskGPT,50,2048,mblur3,robust,0.922852,2.2977,2.2665,4.5642
DeskGPT,50,2048,mblur5,robust,0.882324,2.2977,2.2663,4.5639
DeskGPT,50,2048,mblur7,robust,0.831055,2.2977,2.2763,4.5739
DeskGPT,51,2048,clean,robust,1.0,2.2961,2.2742,4.5702
DeskGPT,51,2048,png,robust,1.0,2.2961,2.2668,4.5629
DeskGPT,51,2048,jpeg90,robust,1.0,2.2961,2.2661,4.5622
DeskGPT,51,2048,jpeg70,robust,1.0,2.2961,2.2678,4.5639
DeskGPT,51,2048,jpeg50,robust,1.0,2.2961,2.2707,4.5668
DeskGPT,51,2048,resize0.5,robust,1.0,2.2961,2.2754,4.5715
DeskGPT,51,2048,resize0.75,robust,1.0,2.2961,2.2664,4.5625
DeskGPT,51,2048,resize1.25,robust,1.0,2.2961,2.2665,4.5626
DeskGPT,51,2048,resize1.5,robust,1.0,2.2961,2.2695,4.5656
DeskGPT,51,2048,gnoise01,robust,1.0,2.2961,2.2689,4.5649
DeskGPT,51,2048,gnoise05,robust,0.925293,2.2961,2.2747,4.5708
DeskGPT,51,2048,gnoise10,robust,0.901855,2.2961,2.2693,4.5654
DeskGPT,51,2048,gblur3,robust,1.0,2.2961,2.2654,4.5615
DeskGPT,51,2048,gblur5,robust,0.927246,2.2961,2.2681,4.5642
DeskGPT,51,2048,gblur7,robust,0.89502,2.2961,2.2675,4.5636
DeskGPT,51,2048,mblur3,robust,1.0,2.2961,2.2721,4.5682
DeskGPT,51,2048,mblur5,robust,1.0,2.2961,2.2844,4.5805
DeskGPT,51,2048,mblur7,robust,0.902344,2.2961,2.2672,4.5633
DeskGPT,52,2048,clean,robust,1.0,2.2942,2.2668,4.561
DeskGPT,52,2048,png,robust,1.0,2.2942,2.2658,4.56
DeskGPT,52,2048,jpeg90,robust,1.0,2.2942,2.2687,4.5629
DeskGPT,52,2048,jpeg70,robust,0.92334,2.2942,2.2719,4.5661
DeskGPT,52,2048,jpeg50,robust,0.909668,2.2942,2.2684,4.5626
DeskGPT,52,2048,resize0.5,robust,1.0,2.2942,2.2669,4.5611
DeskGPT,52,2048,resize0.75,robust,1.0,2.2942,2.2682,4.5624
DeskGPT,52,2048,resize1.25,robust,1.0,2.2942,2.2701,4.5643
DeskGPT,52,2048,resize1.5,robust,1.0,2.2942,2.2698,4.564
DeskGPT,52,2048,gnoise01,robust,1.0,2.2942,2.2737,4.5679
DeskGPT,52,2048,gnoise05,robust,0.886719,2.2942,2.266,4.5602
DeskGPT,52,2048,gnoise10,robust,0.839844,2.2942,2.2676,4.5618
DeskGPT,52,2048,gblur3,robust,1.0,2.2942,2.2731,4.5673
DeskGPT,52,2048,gblur5,robust,0.911621,2.2942,2.2737,4.5679
DeskGPT,52,2048,gblur7,robust,0.86377,2.2942,2.2794,4.5735
DeskGPT,52,2048,mblur3,robust,1.0,2.2942,2.2732,4.5674
DeskGPT,52,2048,mblur5,robust,0.92041,2.2942,2.2779,4.5721
DeskGPT,52,2048,mblur7,robust,0.880859,2.2942,2.272,4.5662
DeskGPT,53,2048,clean,robust,1.0,2.3023,2.2784,4.5807
DeskGPT,53,2048,png,robust,1.0,2.3023,2.2844,4.5867
DeskGPT,53,2048,jpeg90,robust,1.0,2.3023,2.2769,4.5791
DeskGPT,53,2048,jpeg70,robust,1.0,2.3023,2.2702,4.5725
DeskGPT,53,2048,jpeg50,robust,1.0,2.3023,2.2702,4.5725
DeskGPT,53,2048,resize0.5,robust,0.916504,2.3023,2.2739,4.5762
DeskGPT,53,2048,resize0.75,robust,1.0,2.3023,2.2873,4.5895
DeskGPT,53,2048,resize1.25,robust,1.0,2.3023,2.28,4.5823
DeskGPT,53,2048,resize1.5,robust,1.0,2.3023,2.2764,4.5786
DeskGPT,53,2048,gnoise01,robust,1.0,2.3023,2.2753,4.5776
DeskGPT,53,2048,gnoise05,robust,0.911133,2.3023,2.2838,4.5861
DeskGPT,53,2048,gnoise10,robust,0.850586,2.3023,2.2848,4.5871
DeskGPT,53,2048,gblur3,robust,1.0,2.3023,2.2947,4.597
DeskGPT,53,2048,gblur5,robust,0.879883,2.3023,2.2836,4.5859
DeskGPT,53,2048,gblur7,robust,0.796875,2.3023,2.2836,4.5859
DeskGPT,53,2048,mblur3,robust,0.913086,2.3023,2.2762,4.5784
DeskGPT,53,2048,mblur5,robust,0.879883,2.3023,2.2721,4.5744
DeskGPT,53,2048,mblur7,robust,0.834961,2.3023,2.283,4.5853
DeskGPT,54,2048,clean,robust,1.0,2.2936,2.2725,4.5661
DeskGPT,54,2048,png,robust,1.0,2.2936,2.2699,4.5635
DeskGPT,54,2048,jpeg90,robust,1.0,2.2936,2.2688,4.5624
DeskGPT,54,2048,jpeg70,robust,1.0,2.2936,2.2726,4.5662
DeskGPT,54,2048,jpeg50,robust,1.0,2.2936,2.2775,4.5711
DeskGPT,54,2048,resize0.5,robust,1.0,2.2936,2.2734,4.567
DeskGPT,54,2048,resize0.75,robust,1.0,2.2936,2.2696,4.5632
DeskGPT,54,2048,resize1.25,robust,1.0,2.2936,2.2698,4.5634
DeskGPT,54,2048,resize1.5,robust,1.0,2.2936,2.271,4.5646
DeskGPT,54,2048,gnoise01,robust,1.0,2.2936,2.2698,4.5634
DeskGPT,54,2048,gnoise05,robust,1.0,2.2936,2.2862,4.5798
DeskGPT,54,2048,gnoise10,robust,0.888672,2.2936,2.2738,4.5674
DeskGPT,54,2048,gblur3,robust,1.0,2.2936,2.2722,4.5658
DeskGPT,54,2048,gblur5,robust,0.904785,2.2936,2.2775,4.5711
DeskGPT,54,2048,gblur7,robust,0.861328,2.2936,2.2748,4.5684
DeskGPT,54,2048,mblur3,robust,1.0,2.2936,2.2803,4.5739
DeskGPT,54,2048,mblur5,robust,0.916016,2.2936,2.2767,4.5703
DeskGPT,54,2048,mblur7,robust,0.88623,2.2936,2.2805,4.5741
DeskGPT,55,2048,clean,robust,1.0,2.2955,2.2803,4.5758
DeskGPT,55,2048,png,robust,1.0,2.2955,2.2711,4.5666
DeskGPT,55,2048,jpeg90,robust,1.0,2.2955,2.2702,4.5658
DeskGPT,55,2048,jpeg70,robust,1.0,2.2955,2.2728,4.5684
DeskGPT,55,2048,jpeg50,robust,1.0,2.2955,2.27,4.5656
DeskGPT,55,2048,resize0.5,robust,1.0,2.2955,2.2691,4.5646
DeskGPT,55,2048,resize0.75,robust,1.0,2.2955,2.2772,4.5728
DeskGPT,55,2048,resize1.25,robust,1.0,2.2955,2.2782,4.5738
DeskGPT,55,2048,resize1.5,robust,1.0,2.2955,2.2748,4.5703
DeskGPT,55,2048,gnoise01,robust,1.0,2.2955,2.2715,4.567
DeskGPT,55,2048,gnoise05,robust,1.0,2.2955,2.2685,4.564
DeskGPT,55,2048,gnoise10,robust,1.0,2.2955,2.2716,4.5671
DeskGPT,55,2048,gblur3,robust,1.0,2.2955,2.2697,4.5652
DeskGPT,55,2048,gblur5,robust,1.0,2.2955,2.2793,4.5748
DeskGPT,55,2048,gblur7,robust,0.915039,2.2955,2.2846,4.5801
DeskGPT,55,2048,mblur3,robust,1.0,2.2955,2.2754,4.5709
DeskGPT,55,2048,mblur5,robust,1.0,2.2955,2.2753,4.5708
DeskGPT,55,2048,mblur7,robust,0.925293,2.2955,2.274,4.5695
DeskGPT,56,2048,clean,robust,1.0,2.2987,2.2745,4.5732
DeskGPT,56,2048,png,robust,1.0,2.2987,2.276,4.5747
DeskGPT,56,2048,jpeg90,robust,1.0,2.2987,2.2792,4.578
DeskGPT,56,2048,jpeg70,robust,1.0,2.2987,2.2758,4.5745
DeskGPT,56,2048,jpeg50,robust,0.924805,2.2987,2.273,4.5717
DeskGPT,56,2048,resize0.5,robust,0.929199,2.2987,2.2783,4.577
DeskGPT,56,2048,resize0.75,robust,1.0,2.2987,2.2804,4.5791
DeskGPT,56,2048,resize1.25,robust,1.0,2.2987,2.2761,4.5748
DeskGPT,56,2048,resize1.5,robust,1.0,2.2987,2.2799,4.5787
DeskGPT,56,2048,gnoise01,robust,1.0,2.2987,2.2728,4.5715
DeskGPT,56,2048,gnoise05,robust,0.918457,2.2987,2.2694,4.5682
DeskGPT,56,2048,gnoise10,robust,0.883301,2.2987,2.2757,4.5744
DeskGPT,56,2048,gblur3,robust,1.0,2.2987,2.2827,4.5814
DeskGPT,56,2048,gblur5,robust,0.90332,2.2987,2.2711,4.5698
DeskGPT,56,2048,gblur7,robust,0.835938,2.2987,2.2705,4.5692
DeskGPT,56,2048,mblur3,robust,1.0,2.2987,2.2741,4.5728
DeskGPT,56,2048,mblur5,robust,0.915527,2.2987,2.2716,4.5703
DeskGPT,56,2048,mblur7,robust,0.867188,2.2987,2.2836,4.5824
DeskGPT,57,2048,clean,robust,1.0,2.2973,2.2714,4.5687
DeskGPT,57,2048,png,robust,1.0,2.2973,2.2703,4.5676
DeskGPT,57,2048,jpeg90,robust,1.0,2.2973,2.2724,4.5697
DeskGPT,57,2048,jpeg70,robust,1.0,2.2973,2.278,4.5753
DeskGPT,57,2048,jpeg50,robust,1.0,2.2973,2.2825,4.5798
DeskGPT,57,2048,resize0.5,robust,1.0,2.2973,2.28,4.5773
DeskGPT,57,2048,resize0.75,robust,1.0,2.2973,2.2813,4.5786
DeskGPT,57,2048,resize1.25,robust,1.0,2.2973,2.2806,4.5779
DeskGPT,57,2048,resize1.5,robust,1.0,2.2973,2.2807,4.578
DeskGPT,57,2048,gnoise01,robust,1.0,2.2973,2.2782,4.5755
DeskGPT,57,2048,gnoise05,robust,0.885742,2.2973,2.2858,4.5831
DeskGPT,57,2048,gnoise10,robust,0.787109,2.2973,2.2742,4.5715
DeskGPT,57,2048,gblur3,robust,1.0,2.2973,2.276,4.5733
DeskGPT,57,2048,gblur5,robust,0.915039,2.2973,2.2742,4.5715
DeskGPT,57,2048,gblur7,robust,0.849609,2.2973,2.2711,4.5684
DeskGPT,57,2048,mblur3,robust,1.0,2.2973,2.2821,4.5794
DeskGPT,57,2048,mblur5,robust,0.900391,2.2973,2.2751,4.5724
DeskGPT,57,2048,mblur7,robust,0.846191,2.2973,2.2742,4.5715
DeskGPT,58,2048,clean,robust,1.0,2.2951,2.2728,4.5679
DeskGPT,58,2048,png,robust,1.0,2.2951,2.2703,4.5655
DeskGPT,58,2048,jpeg90,robust,1.0,2.2951,2.2829,4.578
DeskGPT,58,2048,jpeg70,robust,1.0,2.2951,2.279,4.5741
DeskGPT,58,2048,jpeg50,robust,1.0,2.2951,2.2702,4.5653
DeskGPT,58,2048,resize0.5,robust,1.0,2.2951,2.2768,4.572
DeskGPT,58,2048,resize0.75,robust,1.0,2.2951,2.2698,4.5649
DeskGPT,58,2048,resize1.25,robust,1.0,2.2951,2.276,4.5712
DeskGPT,58,2048,resize1.5,robust,1.0,2.2951,2.2891,4.5842
DeskGPT,58,2048,gnoise01,robust,1.0,2.2951,2.2739,4.5691
DeskGPT,58,2048,gnoise05,robust,1.0,2.2951,2.2735,4.5687
DeskGPT,58,2048,gnoise10,robust,0.925293,2.2951,2.2812,4.5763
DeskGPT,58,2048,gblur3,robust,1.0,2.2951,2.2725,4.5676
DeskGPT,58,2048,gblur5,robust,1.0,2.2951,2.2799,4.5751
DeskGPT,58,2048,gblur7,robust,0.910645,2.2951,2.2867,4.5818
DeskGPT,58,2048,mblur3,robust,1.0,2.2951,2.2781,4.5733
DeskGPT,58,2048,mblur5,robust,1.0,2.2951,2.2816,4.5767
DeskGPT,58,2048,mblur7,robust,0.909668,2.2951,2.2842,4.5793
DeskGPT,59,2048,clean,robust,1.0,2.2936,2.2836,4.5772
DeskGPT,59,2048,png,robust,1.0,2.2936,2.2787,4.5723
DeskGPT,59,2048,jpeg90,robust,1.0,2.2936,2.2745,4.5681
DeskGPT,59,2048,jpeg70,robust,1.0,2.2936,2.2721,4.5657
DeskGPT,59,2048,jpeg50,robust,1.0,2.2936,2.2806,4.5741
DeskGPT,59,2048,resize0.5,robust,1.0,2.2936,2.2774,4.571
DeskGPT,59,2048,resize0.75,robust,1.0,2.2936,2.2783,4.5719
DeskGPT,59,2048,resize1.25,robust,1.0,2.2936,2.2762,4.5698
DeskGPT,59,2048,resize1.5,robust,1.0,2.2936,2.2699,4.5635
DeskGPT,59,2048,gnoise01,robust,1.0,2.2936,2.27,4.5636
DeskGPT,59,2048,gnoise05,robust,1.0,2.2936,2.2803,4.5739
DeskGPT,59,2048,gnoise10,robust,0.911621,2.2936,2.2743,4.5679
DeskGPT,59,2048,gblur3,robust,1.0,2.2936,2.2754,4.5689
DeskGPT,59,2048,gblur5,robust,1.0,2.2936,2.2771,4.5707
DeskGPT,59,2048,gblur7,robust,0.90918,2.2936,2.2729,4.5665
DeskGPT,59,2048,mblur3,robust,1.0,2.2936,2.2707,4.5643
DeskGPT,59,2048,mblur5,robust,1.0,2.2936,2.2812,4.5748
DeskGPT,59,2048,mblur7,robust,0.932129,2.2936,2.2769,4.5704
DeskGPT,60,2048,clean,robust,1.0,2.2929,2.2738,4.5667
DeskGPT,60,2048,png,robust,1.0,2.2929,2.2786,4.5715
DeskGPT,60,2048,jpeg90,robust,1.0,2.2929,2.2715,4.5644
DeskGPT,60,2048,jpeg70,robust,1.0,2.2929,2.2743,4.5672
DeskGPT,60,2048,jpeg50,robust,1.0,2.2929,2.2875,4.5804
DeskGPT,60,2048,resize0.5,robust,1.0,2.2929,2.2741,4.5671
DeskGPT,60,2048,resize0.75,robust,1.0,2.2929,2.2758,4.5688
DeskGPT,60,2048,resize1.25,robust,1.0,2.2929,2.2808,4.5737
DeskGPT,60,2048,resize1.5,robust,1.0,2.2929,2.2754,4.5683
DeskGPT,60,2048,gnoise01,robust,1.0,2.2929,2.2857,4.5787
DeskGPT,60,2048,gnoise05,robust,1.0,2.2929,2.2891,4.5821
DeskGPT,60,2048,gnoise10,robust,0.921387,2.2929,2.2818,4.5747
DeskGPT,60,2048,gblur3,robust,1.0,2.2929,2.2822,4.5752
DeskGPT,60,2048,gblur5,robust,1.0,2.2929,2.2857,4.5786
DeskGPT,60,2048,gblur7,robust,0.888672,2.2929,2.279,4.572
DeskGPT,60,2048,mblur3,robust,1.0,2.2929,2.2876,4.5806
DeskGPT,60,2048,mblur5,robust,1.0,2.2929,2.2775,4.5704
DeskGPT,60,2048,mblur7,robust,0.912109,2.2929,2.2815,4.5745
DeskGPT,61,2048,clean,robust,1.0,2.297,2.2781,4.5752
DeskGPT,61,2048,png,robust,1.0,2.297,2.2785,4.5755
DeskGPT,61,2048,jpeg90,robust,1.0,2.297,2.2833,4.5803
DeskGPT,61,2048,jpeg70,robust,0.922363,2.297,2.2743,4.5713
DeskGPT,61,2048,jpeg50,robust,0.902344,2.297,2.272,4.5691
DeskGPT,61,2048,resize0.5,robust,0.924316,2.297,2.2719,4.5689
DeskGPT,61,2048,resize0.75,robust,1.0,2.297,2.2721,4.5691
DeskGPT,61,2048,resize1.25,robust,1.0,2.297,2.2772,4.5742
DeskGPT,61,2048,resize1.5,robust,1.0,2.297,2.2804,4.5775
DeskGPT,61,2048,gnoise01,robust,1.0,2.297,2.2718,4.5688
DeskGPT,61,2048,gnoise05,robust,0.883789,2.297,2.2712,4.5682
DeskGPT,61,2048,gnoise10,robust,0.824707,2.297,2.2732,4.5702
DeskGPT,61,2048,gblur3,robust,1.0,2.297,2.276,4.573
DeskGPT,61,2048,gblur5,robust,0.901367,2.297,2.2831,4.5801
DeskGPT,61,2048,gblur7,robust,0.857422,2.297,2.2752,4.5722
DeskGPT,61,2048,mblur3,robust,1.0,2.297,2.2834,4.5805
DeskGPT,61,2048,mblur5,robust,0.910156,2.297,2.2731,4.5701
DeskGPT,61,2048,mblur7,robust,0.854492,2.297,2.2769,4.5739
DeskGPT,62,2048,clean,robust,1.0,2.299,2.2794,4.5784
DeskGPT,62,2048,png,robust,1.0,2.299,2.2767,4.5757
DeskGPT,62,2048,jpeg90,robust,1.0,2.299,2.2767,4.5757
DeskGPT,62,2048,jpeg70,robust,0.90332,2.299,2.2704,4.5694
DeskGPT,62,2048,jpeg50,robust,0.833008,2.299,2.2715,4.5705
DeskGPT,62,2048,resize0.5,robust,1.0,2.299,2.2827,4.5817
DeskGPT,62,2048,resize0.75,robust,1.0,2.299,2.2765,4.5755
DeskGPT,62,2048,resize1.25,robust,1.0,2.299,2.2731,4.5721
DeskGPT,62,2048,resize1.5,robust,1.0,2.299,2.2773,4.5763
DeskGPT,62,2048,gnoise01,robust,1.0,2.299,2.2737,4.5728
DeskGPT,62,2048,gnoise05,robust,0.749512,2.299,2.2699,4.5689
DeskGPT,62,2048,gnoise10,robust,0.674805,2.299,2.2882,4.5872
DeskGPT,62,2048,gblur3,robust,1.0,2.299,2.2766,4.5756
DeskGPT,62,2048,gblur5,robust,0.922852,2.299,2.2726,4.5716
DeskGPT,62,2048,gblur7,robust,0.866699,2.299,2.2771,4.5761
DeskGPT,62,2048,mblur3,robust,1.0,2.299,2.2736,4.5726
DeskGPT,62,2048,mblur5,robust,1.0,2.299,2.2831,4.5821
DeskGPT,62,2048,mblur7,robust,0.888184,2.299,2.2833,4.5823
DeskGPT,63,2048,clean,robust,1.0,2.294,2.2731,4.5671
DeskGPT,63,2048,png,robust,1.0,2.294,2.2726,4.5666
DeskGPT,63,2048,jpeg90,robust,1.0,2.294,2.2816,4.5756
DeskGPT,63,2048,jpeg70,robust,0.924316,2.294,2.2805,4.5746
DeskGPT,63,2048,jpeg50,robust,0.894043,2.294,2.2836,4.5776
DeskGPT,63,2048,resize0.5,robust,1.0,2.294,2.2836,4.5777
DeskGPT,63,2048,resize0.75,robust,1.0,2.294,2.2725,4.5665
DeskGPT,63,2048,resize1.25,robust,1.0,2.294,2.2711,4.5651
DeskGPT,63,2048,resize1.5,robust,1.0,2.294,2.2745,4.5685
DeskGPT,63,2048,gnoise01,robust,1.0,2.294,2.2902,4.5842
DeskGPT,63,2048,gnoise05,robust,0.854492,2.294,2.2763,4.5703
DeskGPT,63,2048,gnoise10,robust,0.797852,2.294,2.2751,4.5692
DeskGPT,63,2048,gblur3,robust,1.0,2.294,2.2797,4.5737
DeskGPT,63,2048,gblur5,robust,0.910156,2.294,2.2706,4.5646
DeskGPT,63,2048,gblur7,robust,0.859863,2.294,2.2741,4.5681
DeskGPT,63,2048,mblur3,robust,1.0,2.294,2.2786,4.5726
DeskGPT,63,2048,mblur5,robust,0.92041,2.294,2.2749,4.569
DeskGPT,63,2048,mblur7,robust,0.883789,2.294,2.2777,4.5718
DeskGPT,64,2048,clean,robust,1.0,2.294,2.2711,4.5651
DeskGPT,64,2048,png,robust,1.0,2.294,2.2725,4.5664
DeskGPT,64,2048,jpeg90,robust,1.0,2.294,2.2817,4.5757
DeskGPT,64,2048,jpeg70,robust,0.927246,2.294,2.2704,4.5643
DeskGPT,64,2048,jpeg50,robust,0.90625,2.294,2.2701,4.5641
DeskGPT,64,2048,resize0.5,robust,1.0,2.294,2.2783,4.5722
DeskGPT,64,2048,resize0.75,robust,1.0,2.294,2.2705,4.5644
DeskGPT,64,2048,resize1.25,robust,1.0,2.294,2.2754,4.5693
DeskGPT,64,2048,resize1.5,robust,1.0,2.294,2.2786,4.5725
DeskGPT,64,2048,gnoise01,robust,1.0,2.294,2.2741,4.568
DeskGPT,64,2048,gnoise05,robust,0.878906,2.294,2.2728,4.5668
DeskGPT,64,2048,gnoise10,robust,0.784668,2.294,2.277,4.571
DeskGPT,64,2048,gblur3,robust,1.0,2.294,2.2817,4.5757
DeskGPT,64,2048,gblur5,robust,0.909668,2.294,2.287,4.581
DeskGPT,64,2048,gblur7,robust,0.833496,2.294,2.277,4.571
