dataset,sample,payload,attack,mode_used,accuracy,encode_time,decode_time,total_time
Flickr8K,33,2048,gnoise01,robust,1.0,2.2966,2.2646,4.5612
Flickr8K,33,2048,gnoise05,robust,1.0,2.2966,2.2697,4.5663
Flickr8K,33,2048,gnoise10,robust,0.929688,2.2966,2.2716,4.5682
Flickr8K,33,2048,gblur3,robust,1.0,2.2966,2.2646,4.5611
Flickr8K,33,2048,gblur5,robust,1.0,2.2966,2.2701,4.5667
Flickr8K,33,2048,gblur7,robust,0.900879,2.2966,2.2691,4.5657
Flickr8K,33,2048,mblur3,robust,1.0,2.2966,2.2666,4.5632
Flickr8K,33,2048,mblur5,robust,1.0,2.2966,2.2766,4.5732
Flickr8K,33,2048,mblur7,robust,0.922363,2.2966,2.2685,4.565
Flickr8K,34,2048,clean,robust,1.0,2.2974,2.2734,4.5708
Flickr8K,34,2048,png,robust,1.0,2.2974,2.2739,4.5712
Flickr8K,34,2048,jpeg90,robust,1.0,2.2974,2.2676,4.5649
Flickr8K,34,2048,jpeg70,robust,1.0,2.2974,2.2701,4.5675
Flickr8K,34,2048,jpeg50,robust,1.0,2.2974,2.2726,4.5699
Flickr8K,34,2048,resize0.5,robust,1.0,2.2974,2.268,4.5653
Flickr8K,34,2048,resize0.75,robust,1.0,2.2974,2.2672,4.5645
Flickr8K,34,2048,resize1.25,robust,1.0,2.2974,2.2626,4.56
Flickr8K,34,2048,resize1.5,robust,1.0,2.2974,2.2655,4.5628
Flickr8K,34,2048,gnoise01,robust,1.0,2.2974,2.2692,4.5666
Flickr8K,34,2048,gnoise05,robust,1.0,2.2974,2.2668,4.5642
Flickr8K,34,2048,gnoise10,robust,0.910645,2.2974,2.2622,4.5596
Flickr8K,34,2048,gblur3,robust,1.0,2.2974,2.267,4.5644
Flickr8K,34,2048,gblur5,robust,1.0,2.2974,2.2673,4.5647
Flickr8K,34,2048,gblur7,robust,0.911133,2.2974,2.2704,4.5678
Flickr8K,34,2048,mblur3,robust,1.0,2.2974,2.2668,4.5641
Flickr8K,34,2048,mblur5,robust,1.0,2.2974,2.2652,4.5626
Flickr8K,34,2048,mblur7,robust,1.0,2.2974,2.2676,4.565
Flickr8K,35,2048,clean,robust,1.0,2.2968,2.265,4.5618
Flickr8K,35,2048,png,robust,1.0,2.2968,2.2727,4.5695
Flickr8K,35,2048,jpeg90,robust,1.0,2.2968,2.2712,4.568
Flickr8K,35,2048,jpeg70,robust,1.0,2.2968,2.2667,4.5635
Flickr8K,35,2048,jpeg50,robust,0.908691,2.2968,2.2652,4.562
Flickr8K,35,2048,resize0.5,robust,1.0,2.2968,2.2678,4.5646
Flickr8K,35,2048,resize0.75,robust,1.0,2.2968,2.2686,4.5654
Flickr8K,35,2048,resize1.25,robust,1.0,2.2968,2.2751,4.5719
Flickr8K,35,2048,resize1.5,robust,1.0,2.2968,2.2749,4.5717
Flickr8K,35,2048,gnoise01,robust,1.0,2.2968,2.2671,4.5639
Flickr8K,35,2048,gnoise05,robust,0.862793,2.2968,2.2662,4.563
Flickr8K,35,2048,gnoise10,robust,0.740234,2.2968,2.266,4.5628
Flickr8K,35,2048,gblur3,robust,1.0,2.2968,2.2741,4.5709
Flickr8K,35,2048,gblur5,robust,1.0,2.2968,2.2752,4.572
Flickr8K,35,2048,gblur7,robust,0.889648,2.2968,2.2693,4.5661
Flickr8K,35,2048,mblur3,robust,1.0,2.2968,2.2663,4.5631
Flickr8K,35,2048,mblur5,robust,1.0,2.2968,2.2706,4.5674
Flickr8K,35,2048,mblur7,robust,0.900391,2.2968,2.272,4.5688
Flickr8K,36,2048,clean,robust,1.0,2.2939,2.2743,4.5682
Flickr8K,36,2048,png,robust,1.0,2.2939,2.2728,4.5666
Flickr8K,36,2048,jpeg90,robust,1.0,2.2939,2.2694,4.5633
Flickr8K,36,2048,jpeg70,robust,1.0,2.2939,2.2671,4.561
Flickr8K,36,2048,jpeg50,robust,1.0,2.2939,2.2686,4.5624
Flickr8K,36,2048,resize0.5,robust,1.0,2.2939,2.2711,4.565
Flickr8K,36,2048,resize0.75,robust,1.0,2.2939,2.2671,4.561
Flickr8K,36,2048,resize1.25,robust,1.0,2.2939,2.2669,4.5608
Flickr8K,36,2048,resize1.5,robust,1.0,2.2939,2.2649,4.5588
Flickr8K,36,2048,gnoise01,robust,1.0,2.2939,2.2637,4.5576
Flickr8K,36,2048,gnoise05,robust,1.0,2.2939,2.2727,4.5665
Flickr8K,36,2048,gnoise10,robust,0.866211,2.2939,2.2678,4.5617
Flickr8K,36,2048,gblur3,robust,1.0,2.2939,2.2642,4.5581
Flickr8K,36,2048,gblur5,robust,1.0,2.2939,2.2687,4.5626
Flickr8K,36,2048,gblur7,robust,0.908203,2.2939,2.2679,4.5617
Flickr8K,36,2048,mblur3,robust,1.0,2.2939,2.2694,4.5632
Flickr8K,36,2048,mblur5,robust,1.0,2.2939,2.2809,4.5748
Flickr8K,36,2048,mblur7,robust,0.916016,2.2939,2.2695,4.5634
Flickr8K,37,2048,clean,robust,1.0,2.2945,2.2697,4.5643
Flickr8K,37,2048,png,robust,1.0,2.2945,2.2662,4.5608
Flickr8K,37,2048,jpeg90,robust,1.0,2.2945,2.2673,4.5618
Flickr8K,37,2048,jpeg70,robust,1.0,2.2945,2.2777,4.5722
Flickr8K,37,2048,jpeg50,robust,1.0,2.2945,2.2691,4.5636
Flickr8K,37,2048,resize0.5,robust,1.0,2.2945,2.2635,4.5581
Flickr8K,37,2048,resize0.75,robust,1.0,2.2945,2.2673,4.5618
Flickr8K,37,2048,resize1.25,robust,1.0,2.2945,2.2673,4.5618
Flickr8K,37,2048,resize1.5,robust,1.0,2.2945,2.2681,4.5627
Flickr8K,37,2048,gnoise01,robust,1.0,2.2945,2.2672,4.5617
Flickr8K,37,2048,gnoise05,robust,0.918945,2.2945,2.2651,4.5596
Flickr8K,37,2048,gnoise10,robust,0.881836,2.2945,2.2659,4.5604
Flickr8K,37,2048,gblur3,robust,1.0,2.2945,2.2687,4.5632
Flickr8K,37,2048,gblur5,robust,1.0,2.2945,2.2733,4.5678
Flickr8K,37,2048,gblur7,robust,0.884277,2.2945,2.2762,4.5707
Flickr8K,37,2048,mblur3,robust,1.0,2.2945,2.2643,4.5589
Flickr8K,37,2048,mblur5,robust,1.0,2.2945,2.2699,4.5644
Flickr8K,37,2048,mblur7,robust,0.895508,2.2945,2.2663,4.5608
Flickr8K,38,2048,clean,robust,1.0,2.2943,2.2644,4.5588
Flickr8K,38,2048,png,robust,1.0,2.2943,2.2719,4.5663
Flickr8K,38,2048,jpeg90,robust,1.0,2.2943,2.2675,4.5618
Flickr8K,38,2048,jpeg70,robust,1.0,2.2943,2.2669,4.5613
Flickr8K,38,2048,jpeg50,robust,1.0,2.2943,2.2702,4.5645
Flickr8K,38,2048,resize0.5,robust,1.0,2.2943,2.2751,4.5694
Flickr8K,38,2048,resize0.75,robust,1.0,2.2943,2.2733,4.5676
Flickr8K,38,2048,resize1.25,robust,1.0,2.2943,2.2708,4.5651
Flickr8K,38,2048,resize1.5,robust,1.0,2.2943,2.2703,4.5646
Flickr8K,38,2048,gnoise01,robust,1.0,2.2943,2.269,4.5634
Flickr8K,38,2048,gnoise05,robust,0.932129,2.2943,2.2683,4.5626
Flickr8K,38,2048,gnoise10,robust,0.898926,2.2943,2.2694,4.5638
Flickr8K,38,2048,gblur3,robust,1.0,2.2943,2.2779,4.5723
Flickr8K,38,2048,gblur5,robust,1.0,2.2943,2.2676,4.5619
Flickr8K,38,2048,gblur7,robust,0.914551,2.2943,2.2656,4.5599
Flickr8K,38,2048,mblur3,robust,1.0,2.2943,2.2641,4.5584
Flickr8K,38,2048,mblur5,robust,1.0,2.2943,2.2703,4.5646
Flickr8K,38,2048,mblur7,robust,1.0,2.2943,2.2777,4.572
Flickr8K,39,2048,clean,robust,1.0,2.3095,2.2684,4.5779
Flickr8K,39,2048,png,robust,1.0,2.3095,2.2658,4.5753
Flickr8K,39,2048,jpeg90,robust,1.0,2.3095,2.2662,4.5756
Flickr8K,39,2048,jpeg70,robust,1.0,2.3095,2.2668,4.5762
Flickr8K,39,2048,jpeg50,robust,1.0,2.3095,2.2724,4.5819
Flickr8K,39,2048,resize0.5,robust,1.0,2.3095,2.2731,4.5826
Flickr8K,39,2048,resize0.75,robust,1.0,2.3095,2.266,4.5755
Flickr8K,39,2048,resize1.25,robust,1.0,2.3095,2.2654,4.5749
Flickr8K,39,2048,resize1.5,robust,1.0,2.3095,2.265,4.5745
Flickr8K,39,2048,gnoise01,robust,1.0,2.3095,2.2658,4.5753
Flickr8K,39,2048,gnoise05,robust,0.924805,2.3095,2.275,4.5845
Flickr8K,39,2048,gnoise10,robust,0.882812,2.3095,2.2744,4.5839
Flickr8K,39,2048,gblur3,robust,1.0,2.3095,2.2754,4.5849
Flickr8K,39,2048,gblur5,robust,1.0,2.3095,2.2805,4.59
Flickr8K,39,2048,gblur7,robust,0.896973,2.3095,2.2679,4.5774
Flickr8K,39,2048,mblur3,robust,1.0,2.3095,2.269,4.5785
Flickr8K,39,2048,mblur5,robust,1.0,2.3095,2.2704,4.5798
Flickr8K,39,2048,mblur7,robust,0.914551,2.3095,2.2662,4.5757
Flickr8K,40,2048,clean,robust,1.0,2.2982,2.2671,4.5654
Flickr8K,40,2048,png,robust,1.0,2.2982,2.269,4.5672
Flickr8K,40,2048,jpeg90,robust,1.0,2.2982,2.2701,4.5684
Flickr8K,40,2048,jpeg70,robust,1.0,2.2982,2.2738,4.572
Flickr8K,40,2048,jpeg50,robust,0.918457,2.2982,2.2664,4.5647
Flickr8K,40,2048,resize0.5,robust,1.0,2.2982,2.2657,4.564
Flickr8K,40,2048,resize0.75,robust,1.0,2.2982,2.2641,4.5623
Flickr8K,40,2048,resize1.25,robust,1.0,2.2982,2.2654,4.5636
Flickr8K,40,2048,resize1.5,robust,1.0,2.2982,2.2723,4.5705
Flickr8K,40,2048,gnoise01,robust,1.0,2.2982,2.2699,4.5681
Flickr8K,40,2048,gnoise05,robust,0.870605,2.2982,2.2674,4.5656
Flickr8K,40,2048,gnoise10,robust,0.785156,2.2982,2.2663,4.5645
Flickr8K,40,2048,gblur3,robust,1.0,2.2982,2.2664,4.5647
Flickr8K,40,2048,gblur5,robust,1.0,2.2982,2.2707,4.5689
Flickr8K,40,2048,gblur7,robust,0.889648,2.2982,2.2723,4.5706
Flickr8K,40,2048,mblur3,robust,1.0,2.2982,2.2702,4.5684
Flickr8K,40,2048,mblur5,robust,1.0,2.2982,2.2686,4.5668
Flickr8K,40,2048,mblur7,robust,0.918945,2.2982,2.2672,4.5655
Flickr8K,41,2048,clean,robust,1.0,2.2964,2.2706,4.567
Flickr8K,41,2048,png,robust,1.0,2.2964,2.27,4.5664
Flickr8K,41,2048,jpeg90,robust,1.0,2.2964,2.2675,4.5639
Flickr8K,41,2048,jpeg70,robust,1.0,2.2964,2.2733,4.5697
Flickr8K,41,2048,jpeg50,robust,1.0,2.2964,2.266,4.5624
Flickr8K,41,2048,resize0.5,robust,1.0,2.2964,2.267,4.5635
Flickr8K,41,2048,resize0.75,robust,1.0,2.2964,2.271,4.5674
Flickr8K,41,2048,resize1.25,robust,1.0,2.2964,2.269,4.5655
Flickr8K,41,2048,resize1.5,robust,1.0,2.2964,2.2679,4.5643
Flickr8K,41,2048,gnoise01,robust,1.0,2.2964,2.2637,4.5601
Flickr8K,41,2048,gnoise05,robust,1.0,2.2964,2.2781,4.5745
Flickr8K,41,2048,gnoise10,robust,0.881348,2.2964,2.2692,4.5656
Flickr8K,41,2048,gblur3,robust,1.0,2.2964,2.2728,4.5692
Flickr8K,41,2048,gblur5,robust,1.0,2.2964,2.2672,4.5636
Flickr8K,41,2048,gblur7,robust,0.884277,2.2964,2.2646,4.561
Flickr8K,41,2048,mblur3,robust,1.0,2.2964,2.2657,4.5621
Flickr8K,41,2048,mblur5,robust,1.0,2.2964,2.2674,4.5638
Flickr8K,41,2048,mblur7,robust,0.902832,2.2964,2.2738,4.5703
Flickr8K,42,2048,clean,robust,1.0,2.2924,2.2674,4.5598
Flickr8K,42,2048,png,robust,1.0,2.2924,2.2656,4.558
Flickr8K,42,2048,jpeg90,robust,1.0,2.2924,2.2677,4.5601
Flickr8K,42,2048,jpeg70,robust,1.0,2.2924,2.266,4.5584
Flickr8K,42,2048,jpeg50,robust,1.0,2.2924,2.2716,4.564
Flickr8K,42,2048,resize0.5,robust,1.0,2.2924,2.2704,4.5628
Flickr8K,42,2048,resize0.75,robust,1.0,2.2924,2.2648,4.5572
Flickr8K,42,2048,resize1.25,robust,1.0,2.2924,2.2661,4.5585
Flickr8K,42,2048,resize1.5,robust,1.0,2.2924,2.2683,4.5606
Flickr8K,42,2048,gnoise01,robust,1.0,2.2924,2.2671,4.5595
Flickr8K,42,2048,gnoise05,robust,0.931641,2.2924,2.275,4.5674
Flickr8K,42,2048,gnoise10,robust,0.86084,2.2924,2.2712,4.5635
Flickr8K,42,2048,gblur3,robust,1.0,2.2924,2.2636,4.556
Flickr8K,42,2048,gblur5,robust,0.918457,2.2924,2.2704,4.5627
Flickr8K,42,2048,gblur7,robust,0.868652,2.2924,2.2651,4.5575
Flickr8K,42,2048,mblur3,robust,1.0,2.2924,2.2744,4.5668
Flickr8K,42,2048,mblur5,robust,0.912109,2.2924,2.2686,4.561
Flickr8K,42,2048,mblur7,robust,0.870117,2.2924,2.2657,4.5581
Flickr8K,43,2048,clean,robust,1.0,2.2926,2.27,4.5626
Flickr8K,43,2048,png,robust,1.0,2.2926,2.2655,4.5581
Flickr8K,43,2048,jpeg90,robust,1.0,2.2926,2.2666,4.5591
Flickr8K,43,2048,jpeg70,robust,1.0,2.2926,2.2741,4.5666
Flickr8K,43,2048,jpeg50,robust,1.0,2.2926,2.2691,4.5617
Flickr8K,43,2048,resize0.5,robust,1.0,2.2926,2.2679,4.5605
Flickr8K,43,2048,resize0.75,robust,1.0,2.2926,2.2682,4.5608
Flickr8K,43,2048,resize1.25,robust,1.0,2.2926,2.2642,4.5567
Flickr8K,43,2048,resize1.5,robust,1.0,2.2926,2.2729,4.5654
Flickr8K,43,2048,gnoise01,robust,1.0,2.2926,2.2647,4.5573
Flickr8K,43,2048,gnoise05,robust,0.930176,2.2926,2.2646,4.5572
Flickr8K,43,2048,gnoise10,robust,0.875977,2.2926,2.2638,4.5564
Flickr8K,43,2048,gblur3,robust,1.0,2.2926,2.2683,4.5609
Flickr8K,43,2048,gblur5,robust,0.914551,2.2926,2.2684,4.561
Flickr8K,43,2048,gblur7,robust,0.832031,2.2926,2.2702,4.5627
Flickr8K,43,2048,mblur3,robust,1.0,2.2926,2.269,4.5615
Flickr8K,43,2048,mblur5,robust,0.910645,2.2926,2.2671,4.5596
Flickr8K,43,2048,mblur7,robust,0.836914,2.2926,2.2693,4.5619
Flickr8K,44,2048,clean,robust,1.0,2.2965,2.2766,4.5732
Flickr8K,44,2048,png,robust,1.0,2.2965,2.2733,4.5698
Flickr8K,44,2048,jpeg90,robust,1.0,2.2965,2.2643,4.5609
Flickr8K,44,2048,jpeg70,robust,1.0,2.2965,2.2652,4.5617
Flickr8K,44,2048,jpeg50,robust,1.0,2.2965,2.2631,4.5596
Flickr8K,44,2048,resize0.5,robust,1.0,2.2965,2.2643,4.5609
Flickr8K,44,2048,resize0.75,robust,1.0,2.2965,2.271,4.5675
Flickr8K,44,2048,resize1.25,robust,1.0,2.2965,2.2685,4.565
Flickr8K,44,2048,resize1.5,robust,1.0,2.2965,2.2659,4.5624
Flickr8K,44,2048,gnoise01,robust,1.0,2.2965,2.2694,4.566
Flickr8K,44,2048,gnoise05,robust,1.0,2.2965,2.2657,4.5623
Flickr8K,44,2048,gnoise10,robust,0.888184,2.2965,2.2702,4.5668
Flickr8K,44,2048,gblur3,robust,1.0,2.2965,2.276,4.5726
Flickr8K,44,2048,gblur5,robust,1.0,2.2965,2.2676,4.5641
Flickr8K,44,2048,gblur7,robust,0.905273,2.2965,2.2672,4.5638
Flickr8K,44,2048,mblur3,robust,1.0,2.2965,2.2643,4.5608
Flickr8K,44,2048,mblur5,robust,1.0,2.2965,2.2663,4.5629
Flickr8K,44,2048,mblur7,robust,0.918457,2.2965,2.2703,4.5669
Flickr8K,45,2048,clean,robust,1.0,2.2934,2.2637,4.5571
Flickr8K,45,2048,png,robust,1.0,2.2934,2.2637,4.557
Flickr8K,45,2048,jpeg90,robust,1.0,2.2934,2.2632,4.5566
Flickr8K,45,2048,jpeg70,robust,1.0,2.2934,2.2717,4.5651
Flickr8K,45,2048,jpeg50,robust,1.0,2.2934,2.2701,4.5635
Flickr8K,45,2048,resize0.5,robust,1.0,2.2934,2.269,4.5624
Flickr8K,45,2048,resize0.75,robust,1.0,2.2934,2.2649,4.5583
Flickr8K,45,2048,resize1.25,robust,1.0,2.2934,2.2664,4.5597
Flickr8K,45,2048,resize1.5,robust,1.0,2.2934,2.2735,4.5668
Flickr8K,45,2048,gnoise01,robust,1.0,2.2934,2.2683,4.5616
Flickr8K,45,2048,gnoise05,robust,1.0,2.2934,2.2822,4.5756
Flickr8K,45,2048,gnoise10,robust,0.914551,2.2934,2.2669,4.5603
Flickr8K,45,2048,gblur3,robust,1.0,2.2934,2.2644,4.5577
Flickr8K,45,2048,gblur5,robust,1.0,2.2934,2.2664,4.5598
Flickr8K,45,2048,gblur7,robust,0.913086,2.2934,2.2646,4.558
Flickr8K,45,2048,mblur3,robust,1.0,2.2934,2.2724,4.5657
Flickr8K,45,2048,mblur5,robust,1.0,2.2934,2.2695,4.5629
Flickr8K,45,2048,mblur7,robust,0.926758,2.2934,2.2688,4.5621
Flickr8K,46,2048,clean,robust,1.0,2.2925,2.265,4.5575
Flickr8K,46,2048,png,robust,1.0,2.2925,2.2649,4.5573
Flickr8K,46,2048,jpeg90,robust,1.0,2.2925,2.2701,4.5626
Flickr8K,46,2048,jpeg70,robust,1.0,2.2925,2.2682,4.5606
Flickr8K,46,2048,jpeg50,robust,1.0,2.2925,2.2654,4.5578
Flickr8K,46,2048,resize0.5,robust,1.0,2.2925,2.2663,4.5588
Flickr8K,46,2048,resize0.75,robust,1.0,2.2925,2.269,4.5615
Flickr8K,46,2048,resize1.25,robust,1.0,2.2925,2.2667,4.5591
Flickr8K,46,2048,resize1.5,robust,1.0,2.2925,2.2718,4.5643
Flickr8K,46,2048,gnoise01,robust,1.0,2.2925,2.267,4.5595
Flickr8K,46,2048,gnoise05,robust,1.0,2.2925,2.2644,4.5569
Flickr8K,46,2048,gnoise10,robust,1.0,2.2925,2.2643,4.5567
Flickr8K,46,2048,gblur3,robust,1.0,2.2925,2.2645,4.557
Flickr8K,46,2048,gblur5,robust,1.0,2.2925,2.2746,4.5671
Flickr8K,46,2048,gblur7,robust,0.919434,2.2925,2.2699,4.5623
Flickr8K,46,2048,mblur3,robust,1.0,2.2925,2.2666,4.5591
Flickr8K,46,2048,mblur5,robust,1.0,2.2925,2.2729,4.5653
Flickr8K,46,2048,mblur7,robust,1.0,2.2925,2.269,4.5615
Flickr8K,47,2048,clean,robust,1.0,2.293,2.2707,4.5637
Flickr8K,47,2048,png,robust,1.0,2.293,2.2717,4.5648
Flickr8K,47,2048,jpeg90,robust,1.0,2.293,2.2674,4.5604
Flickr8K,47,2048,jpeg70,robust,1.0,2.293,2.2638,4.5568
Flickr8K,47,2048,jpeg50,robust,1.0,2.293,2.2645,4.5575
Flickr8K,47,2048,resize0.5,robust,1.0,2.293,2.2658,4.5588
Flickr8K,47,2048,resize0.75,robust,1.0,2.293,2.2709,4.564
Flickr8K,47,2048,resize1.25,robust,1.0,2.293,2.2671,4.5601
Flickr8K,47,2048,resize1.5,robust,1.0,2.293,2.2699,4.5629
Flickr8K,47,2048,gnoise01,robust,1.0,2.293,2.2638,4.5569
Flickr8K,47,2048,gnoise05,robust,1.0,2.293,2.2665,4.5596
Flickr8K,47,2048,gnoise10,robust,0.916504,2.293,2.2698,4.5628
Flickr8K,47,2048,gblur3,robust,1.0,2.293,2.2679,4.5609
Flickr8K,47,2048,gblur5,robust,1.0,2.293,2.2677,4.5607
Flickr8K,47,2048,gblur7,robust,0.921875,2.293,2.2649,4.5579
Flickr8K,47,2048,mblur3,robust,1.0,2.293,2.2642,4.5573
Flickr8K,47,2048,mblur5,robust,1.0,2.293,2.2703,4.5633
Flickr8K,47,2048,mblur7,robust,1.0,2.293,2.275,4.568
Flickr8K,48,2048,clean,robust,1.0,2.2919,2.2636,4.5555
Flickr8K,48,2048,png,robust,1.0,2.2919,2.2653,4.5572
Flickr8K,48,2048,jpeg90,robust,1.0,2.2919,2.2651,4.5571
Flickr8K,48,2048,jpeg70,robust,1.0,2.2919,2.2643,4.5562
Flickr8K,48,2048,jpeg50,robust,1.0,2.2919,2.2712,4.5632
Flickr8K,48,2048,resize0.5,robust,1.0,2.2919,2.2733,4.5653
Flickr8K,48,2048,resize0.75,robust,1.0,2.2919,2.2684,4.5604
Flickr8K,48,2048,resize1.25,robust,1.0,2.2919,2.2654,4.5574
Flickr8K,48,2048,resize1.5,robust,1.0,2.2919,2.2695,4.5615
Flickr8K,48,2048,gnoise01,robust,1.0,2.2919,2.2679,4.5599
Flickr8K,48,2048,gnoise05,robust,1.0,2.2919,2.2696,4.5616
Flickr8K,48,2048,gnoise10,robust,1.0,2.2919,2.2658,4.5577
Flickr8K,48,2048,gblur3,robust,1.0,2.2919,2.2686,4.5606
Flickr8K,48,2048,gblur5,robust,1.0,2.2919,2.2689,4.5608
Flickr8K,48,2048,gblur7,robust,0.916992,2.2919,2.2678,4.5598
Flickr8K,48,2048,mblur3,robust,1.0,2.2919,2.2747,4.5667
Flickr8K,48,2048,mblur5,robust,1.0,2.2919,2.2681,4.5601
Flickr8K,48,2048,mblur7,robust,1.0,2.2919,2.2685,4.5605
Flickr8K,49,2048,clean,robust,1.0,2.2975,2.2635,4.561
Flickr8K,49,2048,png,robust,1.0,2.2975,2.2648,4.5623
Flickr8K,49,2048,jpeg90,robust,1.0,2.2975,2.2683,4.5658
Flickr8K,49,2048,jpeg70,robust,1.0,2.2975,2.2694,4.5669
Flickr8K,49,2048,jpeg50,robust,1.0,2.2975,2.2646,4.5622
Flickr8K,49,2048,resize0.5,robust,1.0,2.2975,2.2644,4.5619
Flickr8K,49,2048,resize0.75,robust,1.0,2.2975,2.2658,4.5633
Flickr8K,49,2048,resize1.25,robust,1.0,2.2975,2.2652,4.5627
Flickr8K,49,2048,resize1.5,robust,1.0,2.2975,2.2723,4.5698
Flickr8K,49,2048,gnoise01,robust,1.0,2.2975,2.2675,4.565
Flickr8K,49,2048,gnoise05,robust,1.0,2.2975,2.2645,4.562
Flickr8K,49,2048,gnoise10,robust,1.0,2.2975,2.2668,4.5643
Flickr8K,49,2048,gblur3,robust,1.0,2.2975,2.2649,4.5624
Flickr8K,49,2048,gblur5,robust,1.0,2.2975,2.2772,4.5747
Flickr8K,49,2048,gblur7,robust,0.908691,2.2975,2.2707,4.5682
Flickr8K,49,2048,mblur3,robust,1.0,2.2975,2.2674,4.565
Flickr8K,49,2048,mblur5,robust,1.0,2.2975,2.2673,4.5648
Flickr8K,49,2048,mblur7,robust,0.918457,2.2975,2.2659,4.5634
Flickr8K,50,2048,clean,robust,1.0,2.2979,2.2698,4.5677
Flickr8K,50,2048,png,robust,1.0,2.2979,2.2678,4.5656
Flickr8K,50,2048,jpeg90,robust,1.0,2.2979,2.2678,4.5657
Flickr8K,50,2048,jpeg70,robust,0.92334,2.2979,2.2653,4.5632
Flickr8K,50,2048,jpeg50,robust,0.896484,2.2979,2.268,4.5659
Flickr8K,50,2048,resize0.5,robust,1.0,2.2979,2.2714,4.5692
Flickr8K,50,2048,resize0.75,robust,1.0,2.2979,2.271,4.5688
Flickr8K,50,2048,resize1.25,robust,1.0,2.2979,2.2648,4.5627
Flickr8K,50,2048,resize1.5,robust,1.0,2.2979,2.2657,4.5636
Flickr8K,50,2048,gnoise01,robust,1.0,2.2979,2.2674,4.5652
Flickr8K,50,2048,gnoise05,robust,0.800781,2.2979,2.2653,4.5632
Flickr8K,50,2048,gnoise10,robust,0.708496,2.2979,2.2704,4.5683
Flickr8K,50,2048,gblur3,robust,1.0,2.2979,2.2676,4.5655
Flickr8K,50,2048,gblur5,robust,0.931152,2.2979,2.2659,4.5638
Flickr8K,50,2048,gblur7,robust,0.875977,2.2979,2.2644,4.5623
Flickr8K,50,2048,mblur3,robust,1.0,2.2979,2.2661,4.564
Flickr8K,50,2048,mblur5,robust,1.0,2.2979,2.268,4.5659
Flickr8K,50,2048,mblur7,robust,0.918945,2.2979,2.2684,4.5663
Flickr8K,51,2048,clean,robust,1.0,2.2924,2.2669,4.5593
Flickr8K,51,2048,png,robust,1.0,2.2924,2.2673,4.5596
Flickr8K,51,2048,jpeg90,robust,1.0,2.2924,2.2664,4.5587
Flickr8K,51,2048,jpeg70,robust,1.0,2.2924,2.2736,4.5659
Flickr8K,51,2048,jpeg50,robust,1.0,2.2924,2.2737,4.5661
Flickr8K,51,2048,resize0.5,robust,1.0,2.2924,2.2637,4.5561
Flickr8K,51,2048,resize0.75,robust,1.0,2.2924,2.2655,4.5579
Flickr8K,51,2048,resize1.25,robust,1.0,2.2924,2.2639,4.5562
Flickr8K,51,2048,resize1.5,robust,1.0,2.2924,2.264,4.5564
Flickr8K,51,2048,gnoise01,robust,1.0,2.2924,2.2693,4.5616
Flickr8K,51,2048,gnoise05,robust,0.904785,2.2924,2.2663,4.5587
Flickr8K,51,2048,gnoise10,robust,0.838379,2.2924,2.2645,4.5569
Flickr8K,51,2048,gblur3,robust,1.0,2.2924,2.2636,4.556
Flickr8K,51,2048,gblur5,robust,1.0,2.2924,2.2659,4.5582
Flickr8K,51,2048,gblur7,robust,0.900879,2.2924,2.2732,4.5655
Flickr8K,51,2048,mblur3,robust,1.0,2.2924,2.2744,4.5668
Flickr8K,51,2048,mblur5,robust,1.0,2.2924,2.2667,4.559
Flickr8K,51,2048,mblur7,robust,0.927246,2.2924,2.2651,4.5575
Flickr8K,52,2048,clean,robust,1.0,2.2935,2.2654,4.5589
Flickr8K,52,2048,png,robust,1.0,2.2935,2.2698,4.5633
Flickr8K,52,2048,jpeg90,robust,1.0,2.2935,2.2736,4.5671
Flickr8K,52,2048,jpeg70,robust,1.0,2.2935,2.2684,4.5619
Flickr8K,52,2048,jpeg50,robust,0.921875,2.2935,2.2686,4.5621
Flickr8K,52,2048,resize0.5,robust,1.0,2.2935,2.265,4.5585
Flickr8K,52,2048,resize0.75,robust,1.0,2.2935,2.2666,4.56
Flickr8K,52,2048,resize1.25,robust,1.0,2.2935,2.269,4.5625
Flickr8K,52,2048,resize1.5,robust,1.0,2.2935,2.2704,4.5639
Flickr8K,52,2048,gnoise01,robust,1.0,2.2935,2.2707,4.5642
Flickr8K,52,2048,gnoise05,robust,0.881348,2.2935,2.2729,4.5664
Flickr8K,52,2048,gnoise10,robust,0.818848,2.2935,2.2714,4.5649
Flickr8K,52,2048,gblur3,robust,1.0,2.2935,2.2669,4.5604
Flickr8K,52,2048,gblur5,robust,1.0,2.2935,2.2733,4.5668
Flickr8K,52,2048,gblur7,robust,0.889648,2.2935,2.2679,4.5614
Flickr8K,52,2048,mblur3,robust,1.0,2.2935,2.2663,4.5598
Flickr8K,52,2048,mblur5,robust,1.0,2.2935,2.2674,4.5609
Flickr8K,52,2048,mblur7,robust,0.912109,2.2935,2.2649,4.5584
Flickr8K,53,2048,clean,robust,1.0,2.2937,2.2721,4.5658
Flickr8K,53,2048,png,robust,1.0,2.2937,2.2706,4.5644
Flickr8K,53,2048,jpeg90,robust,1.0,2.2937,2.2668,4.5605
Flickr8K,53,2048,jpeg70,robust,1.0,2.2937,2.2692,4.5629
